https://docs.google.com/spreadsheets/d/1Qy3el1DFIpxtm3-VIAdZlBmEHual1CU39oB_urGxiyI/edit#gid=508940504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,n処理終了,,,,,,,,,,,,,,,,,,,,,,,,,,d08_import_license_datas,完了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,施設名,,業種,業態,施設-住所1,施設-マンション名,緯度,経度,施設-電話番号1,申請者1,法人番号,申請-住所0,申請-住所1,申請-マンション名,確認番号,,,,,,,,,ここまで,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
自治体コード,行番号,都道府県名,市区町村名,営業施設名称、屋号又は商号,営業施設名称、屋号又は商号（フリガナ）,営業の種類,業態,営業施設所在地,営業施設方書,緯度,経度,営業施設電話番号,法人名,法人番号,法人住所,,,許可番号,初回許可年月日,許可年月日,許可開始日,許可満了日,廃業年月日,申請区分,許可条件,備考,,管轄保健所,名称,市外局番,電話番号,施設の郵便番号,緯度,経度,施設の住所（元住所）,施設の住所（整備）,施設マンション名,施設-住所コード,施設-都道府県,施設-郡・政令市・市区町村名,施設-大字名・字名,申請年月日,開業年月日,許可年月日,許可期間開始日,許可期間終了日,申請法人,申請者氏名(個人名),申請者（開設者）の電話番号,申請者の住所（元住所）,申請者の住所（整備）,申請マンション名,申請-住所コード,申請-都道府県,申請-郡・政令市・市区町村名,申請-大字名・字名,確認番号,申請区分,業種,業態,その他,法人番号,シート名,産業分類大,産業分類中,産業分類小,産業分類詳細,facility_idを識別するための文字列,店舗コード,company_idを識別するための文字列,法人コード,ライセンスコード,検索用日付,整備名称,整備名称2,整備申請法人
16000,fBiz00000221330000000083,富山県,富山市,大阪屋ショップメルシー店,オオサカヤショップメルシーテン,⑪ 百貨店、総合スーパー,,富山県黒部市新牧野311,,36.870788,137.445756,0765-54-1516,株式会社大阪屋ショップ,7230001000473 ,富山県富山市赤田487番地1,富山県富山市赤田４８７番地１,,,,,,,,届出,,,,213,大阪屋ショップメルシー店,0765,0765-54-1516,,,,富山県黒部市新牧野311,富山県黒部市新牧野３１１,,92821,16,16207,新牧野,,,,,,株式会社大阪屋ショップ,,,富山県富山市赤田４８７番地１,富山県富山市赤田４８７番地１,,90628,富山県,富山市,赤田,,,百貨店、総合スーパー,,,7230001000473 ,212-215_富山県_富山県一括_食品衛生(届出)_2022年02月まで全件_末日,I,56,561,5611,大阪屋ショップメルシ店0765-54-15169282116207,5b0a8334-fc23-4fe5-82d8-8e60f64ce96e,株式会社大阪屋ショップ90628,ae769c8a-8135-486c-a6ca-7279b16430c4,ec936af7-9a54-4fa0-bd61-a8107c0e3fdd,2022/02/01,大阪屋ショップメルシー店,大阪屋ショップメルシ店,株式会社大阪屋ショップ
16000,fBiz00001803280000000003,富山県,富山市,セブンイレブン黒部三日市店　移動販売,セブンイレブンクロベミッカイチテン　イドウハンバイ,⑬ その他の食料・飲料販売業,,富山県黒部市新牧野２０１,,36.867332,137.44662,0765-54-1234,株式会社みずほＣＶＳ,1230001014132 ,富山県黒部市新牧野２０１番地,富山県黒部市新牧野２０１番地,,,,,,,,届出,,,一致の場合削除セブンイレブン黒部三日市店/セブンイレブン黒部三日市店　移動販売,213,セブンイレブン黒部三日市店　移動販売,0765,0765-54-1234,,,,富山県黒部市新牧野２０１,富山県黒部市新牧野２０１,,92821,16,16207,新牧野,,,,,,株式会社みずほＣＶＳ,,,富山県黒部市新牧野２０１番地,富山県黒部市新牧野２０１番地,,92821,富山県,黒部市,新牧野,,,食料品販売業,,,1230001014132 ,212-215_富山県_富山県一括_食品衛生(届出)_2022年02月まで全件_末日,A,58,581,5811,セブンイレブン黒部三日市店移動販売0765-54-12349282116207,36255dc0-2b51-4097-a034-b539e4c13d88,株式会社みずほＣＶＳ92821,81c54371-9c01-4e67-adf9-1d3aa9231f58,853a8c1c-0e25-4988-89ad-1144be81dc8b,2022/02/01,セブンイレブン黒部三日市店　移動販売,セブンイレブン黒部三日市店移動販売,株式会社みずほＣＶＳ
16000,fBiz00001860550000000001,富山県,富山市,Eisac株式会社,エイサックカブシキガイシャ ,㉖ 集団給食施設,,富山県黒部市中新31-3 ,,36.887081,137.428263,0765-54-0388,Eisac株式会社,4230001014419 ,富山県黒部市中新31-3,富山県黒部市中新３１－３,,,,,,,,届出,,,,213,Eisac株式会社,0765,0765-54-0388,,,,富山県黒部市中新31-3 ,富山県黒部市中新３１－３,,92789,16,16207,中新,,,,,,Eisac株式会社,,,富山県黒部市中新３１－３,富山県黒部市中新３１－３,,92789,富山県,黒部市,中新,,,給食施設,,,4230001014419 ,212-215_富山県_富山県一括_食品衛生(届出)_2022年02月まで全件_末日,M,77,,,Ｅｉｓａｃ株式会社0765-54-03889278916207,c8ec25c6-fd1f-40cd-a1cd-31acc6655a11,Ｅｉｓａｃ株式会社92789,e75b7747-052e-45c3-bd5e-23833f6f8b5d,8f6e28e4-510e-4060-b50c-7841faac3c3b,2022/02/01,Ｅｉｓａｃ株式会社,Ｅｉｓａｃ株式会社,Ｅｉｓａｃ株式会社
16000,fBiz00000221330000000059,富山県,富山市,大阪屋ショップパスタ店,オオサカヤショップパスタテン,⑪ 百貨店、総合スーパー,,富山県滑川市上小泉1263,,36.759277,137.356297,0764-75-8835,株式会社大阪屋ショップ,7230001000473 ,富山県富山市赤田487番地1,富山県富山市赤田４８７番地１,,,,,,,,届出,,,,214,大阪屋ショップパスタ店,076,0764-75-8835,,,,富山県滑川市上小泉1263,富山県滑川市上小泉１２６３,,92627,16,16206,上小泉,,,,,,株式会社大阪屋ショップ,,,富山県富山市赤田４８７番地１,富山県富山市赤田４８７番地１,,90628,富山県,富山市,赤田,,,百貨店、総合スーパー,,,7230001000473 ,212-215_富山県_富山県一括_食品衛生(届出)_2022年02月まで全件_末日,I,56,561,5611,大阪屋ショップパスタ店0764-75-88359262716206,d21f9df5-c0c8-43ba-89bd-506b2d9115d4,株式会社大阪屋ショップ90628,ae769c8a-8135-486c-a6ca-7279b16430c4,c069958a-a6c2-453b-9055-6024ad6d2ade,2022/02/01,大阪屋ショップパスタ店,大阪屋ショップパスタ店,株式会社大阪屋ショップ
16000,fBiz00001416750000000001,富山県,富山市,中加積保育園,ナカカズミホイクエン,㉖ 集団給食施設,,富山県滑川市小林69,,36.73965,137.365106,0764-75-3837,社会福祉法人　毅行福祉会,6230005004380 ,富山県滑川市小林69,富山県滑川市小林６９,,,,,,,,届出,,,,214,中加積保育園,076,0764-75-3837,,,,富山県滑川市小林69,富山県滑川市小林６９,,92636,16,16206,小林,,,,,,社会福祉法人　毅行福祉会,,,富山県滑川市小林６９,富山県滑川市小林６９,,92636,富山県,滑川市,小林,,,給食施設,,,6230005004380 ,212-215_富山県_富山県一括_食品衛生(届出)_2022年02月まで全件_末日,M,77,,,中加積保育園0764-75-38379263616206,19f90ae8-b3a7-4540-9097-5760e1778e89,社会福祉法人毅行福祉会92636,16ba07a8-e151-443a-b8f0-6f0e55365005,03082c96-25ce-4bef-821f-f34366587e10,2022/02/01,中加積保育園,中加積保育園,社会福祉法人毅行福祉会
16000,fBiz00001683690000000003,富山県,富山市,認定こども園　たかつき保育園,ニンテイコドモエン　タカツキホイクエン,㉖ 集団給食施設,,富山県滑川市高月町72,,36.757521,137.326054,0764-75-2930,社会福祉法人　高月保育園　,8230005004379 ,富山県滑川市高月町72,富山県滑川市高月町７２,,,,,,,,届出,,,,214,認定こども園　たかつき保育園,076,0764-75-2930,,,,富山県滑川市高月町72,富山県滑川市高月町７２,,92656,16,16206,高月町,,,,,,社会福祉法人　高月保育園　,,,富山県滑川市高月町７２,富山県滑川市高月町７２,,92656,富山県,滑川市,高月町,,,給食施設,,,8230005004379 ,212-215_富山県_富山県一括_食品衛生(届出)_2022年02月まで全件_末日,M,77,,,認定こども園たかつき保育園0764-75-29309265616206,16829936-f477-45e4-b623-4991635ac674,社会福祉法人高月保育園　92656,ece904f5-523a-455f-9e6c-6dc1f542a20f,1e2f9558-2f31-45eb-aa31-7fdc0fefd3dc,2022/02/01,認定こども園　たかつき保育園,認定こども園たかつき保育園,社会福祉法人高月保育園　
16000,fBiz00002009300000000001,富山県,富山市,中新薬業株式会社,チュウシンヤクギョウカブシキガイシャ,⑮ いわゆる健康食品の製造・加工業,,富山県滑川市上小泉504-2,,36.755986,137.346849,0764-75-2121,中新薬業株式会社,8230001007848 ,富山県滑川市上小泉504-2,富山県滑川市上小泉５０４－２,,,,,,,,届出,,,,214,中新薬業株式会社,076,0764-75-2121,,,,富山県滑川市上小泉504-2,富山県滑川市上小泉５０４－２,,92627,16,16206,上小泉,,,,,,中新薬業株式会社,,,富山県滑川市上小泉５０４－２,富山県滑川市上小泉５０４－２,,92627,富山県,滑川市,上小泉,,,その他の食料品製造・加工業,,,8230001007848 ,212-215_富山県_富山県一括_食品衛生(届出)_2022年02月まで全件_末日,E,9,99,,中新薬業株式会社0764-75-21219262716206,5452d746-4a75-4fe7-bb4b-7ae696ebf521,中新薬業株式会社92627,f4696165-62ca-4fdc-970c-f9d768061fea,6c46449c-33c8-41bd-bf89-63e06fae3150,2022/02/01,中新薬業株式会社,中新薬業株式会社,中新薬業株式会社
16000,fBiz00000221330000000084,富山県,富山市,大阪屋ショップパル店,オオサカヤショップパルテン,⑪ 百貨店、総合スーパー,,富山県中新川郡上市町法音寺1,,36.699154,137.365319,0764-72-6668,株式会社大阪屋ショップ,7230001000473 ,富山県富山市赤田487番地1,富山県富山市赤田４８７番地１,,,,,,,,届出,,,,214,大阪屋ショップパル店,076,0764-72-6668,,,,富山県中新川郡上市町法音寺1,富山県中新川郡上市町法音寺１,,93763,16,16322,法音寺,,,,,,株式会社大阪屋ショップ,,,富山県富山市赤田４８７番地１,富山県富山市赤田４８７番地１,,90628,富山県,富山市,赤田,,,百貨店、総合スーパー,,,7230001000473 ,212-215_富山県_富山県一括_食品衛生(届出)_2022年02月まで全件_末日,I,56,561,5611,大阪屋ショップパル店0764-72-66689376316322,4f1f4881-4eb5-4c2b-9282-31c510f80d3b,株式会社大阪屋ショップ90628,ae769c8a-8135-486c-a6ca-7279b16430c4,26657154-e8ba-4a5e-878a-14ca7848ad1c,2022/02/01,大阪屋ショップパル店,大阪屋ショップパル店,株式会社大阪屋ショップ
16000,fBiz00000400320000000002,富山県,富山市,ウラエビス,ウラエビス,⑬ その他の食料・飲料販売業,,富山県高岡市下伏間江383,イオンモール高岡,36.723894,137.016709,090-4787-6413,株式会社ＳＵＰＥＲＮＯＶＡ,5470001017776 ,香川県丸亀市綾歌町富熊１５６０番地１,香川県丸亀市綾歌町富熊１５６０番地１,,,,,,,,届出,,,一致の場合削除イェッピースイーツ/ウラエビス,212,ウラエビス,0766,090-4787-6413,,,,富山県高岡市下伏間江383,富山県高岡市下伏間江３８３,イオンモール高岡,92028,16,16202,下伏間江,,,,,,株式会社ＳＵＰＥＲＮＯＶＡ,,,香川県丸亀市綾歌町富熊１５６０番地１,香川県丸亀市綾歌町富熊１５６０番地１,,193140,香川県,丸亀市,綾歌町富熊,,,食料品販売業,,,5470001017776 ,212-215_富山県_富山県一括_食品衛生(届出)_2022年02月まで全件_末日,A,58,581,5811,ウラエビス090-4787-64139202816202,f9eca696-5224-4929-9420-b7963dcbcce6,株式会社ＳＵＰＥＲＮＯＶＡ193140,14e73b7a-9f2a-4f1c-b342-5d6032d3f585,18aaf4e3-02a8-444e-aa6a-24cea7ebe445,2022/02/01,ウラエビス,ウラエビス,株式会社ＳＵＰＥＲＮＯＶＡ
16000,fBiz00001856180000000001,富山県,富山市,共同作業所,キョウドウサギョウショ,㉔ その他の食料品製造・加工業,,富山県高岡市福岡町五位字小坂272,,36.761469,136.880908,080-8995-3225,農事組合法人　ファーム寿五位,8230005008784 ,富山県高岡市福岡町五位820,富山県高岡市福岡町五位８２０,,,,,,,,届出,,,,212,共同作業所,0766,080-8995-3225,,,,富山県高岡市福岡町五位字小坂272,富山県高岡市福岡町五位字小坂２７２,,92291,16,16202,福岡町五位,,,,,,農事組合法人　ファーム寿五位,,,富山県高岡市福岡町五位８２０,富山県高岡市福岡町五位８２０,,92291,富山県,高岡市,福岡町五位,,,その他の食料品製造・加工業,,,8230005008784 ,212-215_富山県_富山県一括_食品衛生(届出)_2022年02月まで全件_末日,E,9,99,,共同作業所080-8995-32259229116202,39bd7524-a88e-40a2-9dfc-8e4b46c12cea,農事組合法人ファーム寿五位92291,7c497179-9cf5-4e34-b6ab-156fb4c1b011,62500c81-edbd-4f19-a1e3-fa23edc634c2,2022/02/01,共同作業所,共同作業所,農事組合法人ファーム寿五位
16000,fBiz00000823250000000002,富山県,富山市,特別養護老人ホームおらはうす宇奈月,トクベツヨウゴロウジンホームオラハウスウナヅキ,㉖ 集団給食施設,,富山県黒部市宇奈月町,,36.860251,137.519805,,宇奈月福祉会,4230005004127 ,富山県黒部市宇奈月温泉,富山県黒部市宇奈月温泉,,,,,,,,届出,,,,213,特別養護老人ホームおらはうす宇奈月,0765,,,,,富山県黒部市宇奈月町,富山県黒部市宇奈月町下立３７,,92830,16,16207,宇奈月町下立,,,,,,宇奈月福祉会,,,富山県黒部市宇奈月温泉,富山県黒部市宇奈月温泉,,92822,富山県,黒部市,宇奈月温泉,,,給食施設,,,4230005004127 ,212-215_富山県_富山県一括_食品衛生(届出)_2022年02月まで全件_末日,M,77,,,特別養護老人ホムおらはうす宇奈月9283016207,d52288ac-7852-4538-92fd-21a3164af4f3,宇奈月福祉会92822,064538ab-d07b-40fb-9076-25ed3aa7fdfa,0521c885-d7d1-4859-8cf7-fdb76823cf81,2022/02/01,特別養護老人ホームおらはうす宇奈月,特別養護老人ホムおらはうす宇奈月,宇奈月福祉会
16000,fBiz00000663710000000001,富山県,富山市,肉の雅屋高岡内島店,ニクノミヤビヤタカオカウチジマテン,⑦ 野菜果物販売業,,富山県高岡市内島3550-3,,36.731508,136.965181,0766-92-3395,株式会社TAKEｰUP,8230001018572 ,富山県富山市蓮町2-2-14,富山県富山市蓮町２－２－１４,,,,,,,,届出,,,,212,肉の雅屋高岡内島店,0766,0766-92-3395,,,,富山県高岡市内島3550-3,富山県高岡市内島３５５０－３,,91934,16,16202,内島,,,,,,株式会社TAKEｰUP,,,富山県富山市蓮町２－２－１４,富山県富山市蓮町２－２－１４,,91075,富山県,富山市,蓮町２,,,野菜果物販売業,,,8230001018572 ,212-215_富山県_富山県一括_食品衛生(届出)_2022年02月まで全件_末日,I,58,582,,肉の雅屋高岡内島店0766-92-33959193416202,fadad1bd-763d-4eee-9de8-73ec7c39e536,株式会社ＴＡＫＥーＵＰ91075,5a771ab9-a1a2-42f1-884d-a2ffa4a3c10b,e059d888-78bf-4b1c-b6d1-518aebb57e14,2022/02/01,肉の雅屋高岡内島店,肉の雅屋高岡内島店,株式会社ＴＡＫＥーＵＰ
