https://docs.google.com/spreadsheets/d/1Qy3el1DFIpxtm3-VIAdZlBmEHual1CU39oB_urGxiyI/edit#gid=508940504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,n処理終了,,,,,,,,,,,,,,,,,,,,,,,,,,,d08_import_license_datas,完了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,施設名,,業種,業態,施設-住所0,施設-住所1,施設-マンション名,緯度,経度,施設-電話番号1,申請者1,法人番号,申請-住所0,申請-住所1,申請-マンション名,確認番号,開業年月日,許可年月日,許可期間開始日,許可期間終了日,,申請区分,その他,,ここまで,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
自治体コード,行番号,都道府県名,市区町村名,営業施設名称、屋号又は商号,営業施設名称、屋号又は商号（フリガナ）,営業の種類,業態,営業施設所在地,,営業施設方書,緯度,経度,営業施設電話番号,法人名,法人番号,法人住所,,,許可番号,初回許可年月日,許可年月日,許可開始日,許可満了日,廃業年月日,申請区分,許可条件,備考,,管轄保健所,名称,市外局番,電話番号,施設の郵便番号,緯度,経度,施設の住所（元住所）,施設の住所（整備）,施設マンション名,施設-住所コード,施設-都道府県,施設-郡・政令市・市区町村名,施設-大字名・字名,申請年月日,開業年月日,許可年月日,許可期間開始日,許可期間終了日,申請法人,申請者氏名(個人名),申請者（開設者）の電話番号,申請者の住所（元住所）,申請者の住所（整備）,申請マンション名,申請-住所コード,申請-都道府県,申請-郡・政令市・市区町村名,申請-大字名・字名,確認番号,申請区分,業種,業態,その他,法人番号,シート名,産業分類大,産業分類中,産業分類小,産業分類詳細,facility_idを識別するための文字列,店舗コード,company_idを識別するための文字列,法人コード,ライセンスコード,検索用日付,整備名称,整備名称2,整備申請法人
26000,fBiz00000116570000000005,京都府,京都市上京区,彩菜館　福知山店,サイサイカンフクチヤマテン,⑦ 野菜果物販売業,,京都府福知山市新庄100-2,京都府福知山市新庄１００－２,,35.30328,135.099117,0773-22-2444,京都丹の国農業協同組合,7130005010421,京都府綾部市宮代町前田20,京都府綾部市宮代町前田２０,,,,,,,,届出,,,,282,彩菜館　福知山店,0773,0773-22-2444,,,,京都府福知山市新庄１００－２,京都府福知山市新庄１００－２,,148534,26,26201,新庄,,,,,,京都丹の国農業協同組合,,,京都府綾部市宮代町前田２０,京都府綾部市宮代町前田２０,,149000,京都府,綾部市,宮代町,,届出,野菜果物販売業,,,7130005010421,278-284_京都府_京都府一括_食品衛生()_2021年12月まで全件_末日,I,58,582,,彩菜館福知山店0773-22-244414853426201,0f58236c-8ee1-4113-9e9c-66aece7ab664,京都丹の国農業協同組合149000,e94eae2c-1c91-4ab7-9342-ecc8a7056316,08b78f4c-58b2-406d-907b-f575a6d7bf62,2021/12/01,彩菜館　福知山店,彩菜館福知山店,京都丹の国農業協同組合
26000,fBiz00000116570000000005,京都府,京都市上京区,彩菜館　福知山店,サイサイカンフクチヤマテン,⑬ その他の食料・飲料販売業,,京都府福知山市新庄100-2,京都府福知山市新庄１００－２,,35.30328,135.099117,0773-22-2444,京都丹の国農業協同組合,7130005010421,京都府綾部市宮代町前田20,京都府綾部市宮代町前田２０,,,,,,,,届出,,,,282,彩菜館　福知山店,0773,0773-22-2444,,,,京都府福知山市新庄１００－２,京都府福知山市新庄１００－２,,148534,26,26201,新庄,,,,,,京都丹の国農業協同組合,,,京都府綾部市宮代町前田２０,京都府綾部市宮代町前田２０,,149000,京都府,綾部市,宮代町,,届出,食料品販売業,,,7130005010421,278-284_京都府_京都府一括_食品衛生()_2021年12月まで全件_末日,A,58,581,5811,彩菜館福知山店0773-22-244414853426201,0f58236c-8ee1-4113-9e9c-66aece7ab664,京都丹の国農業協同組合149000,e94eae2c-1c91-4ab7-9342-ecc8a7056316,3553e517-85ca-4248-8bec-3acac0238edd,2021/12/01,彩菜館　福知山店,彩菜館福知山店,京都丹の国農業協同組合
26000,fBiz00000122790000000009,京都府,京都市上京区,,,㉖ 集団給食施設,,,,,,,,,,,,,,,,,,,届出,,,,282,,,,,,,,京都府,,,26,,,,,,,,,,,,,,,,,,,届出,給食施設,,,,278-284_京都府_京都府一括_食品衛生()_2021年12月まで全件_末日,M,77,,,,bb8e170e-8915-41a8-8720-a452571f258a,,personal,948f8c25-6622-4bbb-91cb-4d9594730512,2021/12/01,,,
26000,fBiz00000131040000000001,京都府,京都市上京区,旬の駅　京都店,シュンノエキ　キョウトテン,⑪ 百貨店、総合スーパー,農産物直売所,京都府八幡市八幡南山76,京都府八幡市八幡南山７６,,34.855163,135.708066,075-971-6161,株式会社　フォレストファーム,4150001017487,奈良県奈良市奈良阪町２６２６－２,奈良県奈良市奈良阪町２６２６－２,,,,,,,,届出,,,,279,旬の駅　京都店,075,075-971-6161,,,,京都府八幡市八幡南山７６,京都府八幡市八幡南山７６,,149717,26,26210,八幡南山,,,,,,株式会社　フォレストファーム,,,奈良県奈良市奈良阪町２６２６－２,奈良県奈良市奈良阪町２６２６－２,,172355,奈良県,奈良市,奈良阪町,,届出,百貨店、総合スーパー, 農産物直売所,,4150001017487,278-284_京都府_京都府一括_食品衛生()_2021年12月まで全件_末日,I,56,561,5611,旬の駅京都店075-971-616114971726210,9f978f04-6431-4378-bf54-bf97cadc50b7,株式会社フォレストファーム172355,c34f21ee-ed87-48c7-908e-95720fb024cd,64e60cab-44ee-4f30-9473-6382c2970293,2021/12/01,旬の駅　京都店,旬の駅京都店,株式会社フォレストファーム
26000,fBiz00000135490000000342,京都府,京都市上京区,ファミリーマート宇治中川原店,ファミリーマートウジナカガワラテン,① 飲食店営業,コンビニエンスストア,京都府宇治市槇島町石橋６４,京都府宇治市槇島町石橋６４,,34.904041,135.787668,0774-25-3090,株式会社ファミリーマート,2013301010706,東京都港区芝浦３丁目１番２１号 ,東京都港区芝浦３丁目１番２１号, ,京都府山城北保健所指令３山北保衛第１号の６２３,2021/11/30,2021/11/30,2021/11/30,2027/11/30,,許可,なし,,,279,ファミリーマート宇治中川原店,0774,0774-25-3090,,,,京都府宇治市槇島町石橋６４,京都府宇治市槙島町石橋６４,,149044,26,26204,槙島町,,2021/11/30,2021/11/30,2021/11/30,2027/11/30,株式会社ファミリーマート,,,東京都港区芝浦３丁目１番２１号,東京都港区芝浦３丁目１番２１号, ,73084,東京都,港区,芝浦３,京都府山城北保健所指令３山北保衛第１号の６２３,許可,飲食店営業, コンビニエンスストア,なし,2013301010706,278-284_京都府_京都府一括_食品衛生()_2021年12月まで全件_末日,M,76,,,ファミリマト宇治中川原店0774-25-309014904426204,82f7200e-7b0e-4ca1-9553-de1240fc86c5,株式会社ファミリーマート73084,448a6e79-3b90-4e64-8c67-afa50dccf54a,bc78546c-4fb0-487e-975c-99852b9b57a4,2021/11/30,ファミリーマート宇治中川原店,ファミリマト宇治中川原店,株式会社ファミリーマート
26000,fBiz00000146310000000003,京都府,京都市上京区,スターバックスコーヒー　京都亀岡店,スターバックスコーヒー　キョウトカメオカテン,① 飲食店営業,,京都府亀岡市追分町下島33-1,京都府亀岡市追分町下島３３－１,,35.017288,135.585067,070-4072-2338,スターバックスコーヒージャパン株式会社,7011001031943,東京都品川区上大崎2-25-2,東京都品川区上大崎２－２５－２,,京都府南丹保健所指令３南保環第１号の２９０,2021/6/15,2021/6/15,2021/6/15,2027/6/30,,許可,なし,,,281,スターバックスコーヒー　京都亀岡店,0771,070-4072-2338,,,,京都府亀岡市追分町下島３３－１,京都府亀岡市追分町下島３３－１,,149170,26,26206,追分町,,2021/06/15,2021/06/15,2021/06/15,2027/06/30,スターバックスコーヒージャパン株式会社,,,東京都品川区上大崎２－２５－２,東京都品川区上大崎２－２５－２,,73782,東京都,品川区,上大崎２,京都府南丹保健所指令３南保環第１号の２９０,許可,飲食店営業,,なし,7011001031943,278-284_京都府_京都府一括_食品衛生()_2021年12月まで全件_末日,M,76,,,スタバックスコヒ京都亀岡店070-4072-233814917026206,95b413ae-30cb-4b53-993e-9fe0d6a42c55,スターバックスコーヒージャパン株式会社73782,c5f930ae-b05a-4999-9095-01c73de52a3b,56ed8fba-b7de-42c7-a56d-9c91456cbd41,2021/06/15,スターバックスコーヒー　京都亀岡店,スタバックスコヒ京都亀岡店,スターバックスコーヒージャパン株式会社
26000,fBiz00000146310000001547,京都府,京都市上京区,スターバックスコーヒー京都亀岡店,スターバックスコーヒーキョウトカメオカテン,⑬ その他の食料・飲料販売業,喫茶店,京都府亀岡市追分町下島33-1,京都府亀岡市追分町下島３３－１,,35.017288,135.585067,0771-56-9255,スターバックスコーヒージャパン株式会社,7011001031943,東京都品川区上大崎2-25-2,東京都品川区上大崎２－２５－２,,,,,,,,届出,,,,281,スターバックスコーヒー京都亀岡店,0771,0771-56-9255,,,,京都府亀岡市追分町下島３３－１,京都府亀岡市追分町下島３３－１,,149170,26,26206,追分町,,,,,,スターバックスコーヒージャパン株式会社,,,東京都品川区上大崎２－２５－２,東京都品川区上大崎２－２５－２,,73782,東京都,品川区,上大崎２,,届出,食料品販売業, 喫茶店,,7011001031943,278-284_京都府_京都府一括_食品衛生()_2021年12月まで全件_末日,A,58,581,5811,スタバックスコヒ京都亀岡店0771-56-925514917026206,95b413ae-30cb-4b53-993e-9fe0d6a42c55,スターバックスコーヒージャパン株式会社73782,c5f930ae-b05a-4999-9095-01c73de52a3b,c8e356ec-ea1a-417c-83a0-809b748c9cdd,2021/12/01,スターバックスコーヒー京都亀岡店,スタバックスコヒ京都亀岡店,スターバックスコーヒージャパン株式会社
26000,fBiz00000235290000000169,京都府,京都市上京区,ドラッグユタカ白鳥店,トラッグユタカシラトリテン,⑬ その他の食料・飲料販売業,ドラッグストア,京都府舞鶴市福来1111の2,京都府舞鶴市福来１１１１ー２,,35.446863,135.349793,0773-77-2710,株式会社ユタカファーマシー,6200001014428,岐阜県大垣市林町１０丁目１３３９番地１,岐阜県大垣市林町１０丁目１３３９番地１,,,,,,,,届出,,,,283,ドラッグユタカ白鳥店,0773,0773-77-2710,,,,京都府舞鶴市福来１１１１ー２,京都府舞鶴市福来１１１１－２,,148833,26,26202,福来,,,,,,株式会社ユタカファーマシー,,,岐阜県大垣市林町１０丁目１３３９番地１,岐阜県大垣市林町１０丁目１３３９番地１,,105531,岐阜県,大垣市,林町１０,,届出,食料品販売業, ドラッグストア,,6200001014428,278-284_京都府_京都府一括_食品衛生()_2021年12月まで全件_末日,A,58,581,5811,ドラッグユタカ白鳥店0773-77-271014883326202,b4e66017-36a4-4f7c-af13-830fc8bb8c89,株式会社ユタカファーマシー105531,ad1cf343-0114-476f-b917-e6db536890ca,1949e462-bb7c-4190-b671-a2d1c6bf8436,2021/12/01,ドラッグユタカ白鳥店,ドラッグユタカ白鳥店,株式会社ユタカファーマシー
26000,fBiz00000170150000000002,京都府,京都市上京区,共栄製茶株式会社　宇治久保工場,キョウエイセイチャカブシキガイシャ　ウジクボコウジョウ,㉑ 製茶業,,京都府宇治市小倉町久保78番地,京都府宇治市小倉町久保７８番地,,34.896235,135.78443,774206290,共栄製茶株式会社,9120001062903,大阪府大阪市北区西天満5丁目1番1号,大阪府大阪市北区西天満５丁目１番１号,,,,,,,,届出,,,一致の場合削除共栄製茶株式会社宇治東山工場/共栄製茶株式会社宇治久保工場,279,共栄製茶株式会社　宇治久保工場,0774,0774-20-6290,,,,京都府宇治市小倉町久保７８番地,京都府宇治市小倉町久保７８番地,,149025,26,26204,小倉町,,,,,,共栄製茶株式会社,,,大阪府大阪市北区西天満５丁目１番１号,大阪府大阪市北区西天満５丁目１番１号,,155893,大阪府,大阪市北区,西天満５,,届出,製茶業,,,9120001062903,278-284_京都府_京都府一括_食品衛生()_2021年12月まで全件_末日,E,10,103,1031,共栄製茶株式会社宇治久保工場0774-20-629014902526204,7c9cfe73-19b9-4e46-9906-5441aecf9685,共栄製茶株式会社155893,f2f0b1e8-b5ac-4b0c-add2-eaa400bce54a,eb3f3e2c-a3c9-4d67-885d-c97b39ddfbaa,2021/12/01,共栄製茶株式会社宇治久保工場,共栄製茶株式会社宇治久保工場,共栄製茶株式会社
